Data,Experiment,Supergame,Subject Pair
"{'Round': 5, 'Prisoner 1 ID': 7, 'Prisoner 2 ID': 6, 'Prisoner 1 Decision': 'Betray.', 'Prisoner 2 Decision': 'Betray.', 'Prisoner 1 Score': 567.0, 'Prisoner 2 Score': 500.0, 'Prisoner 1 LLM Response': 'Betray', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",4,4,8
"{'Round': 6, 'Prisoner 1 ID': 7, 'Prisoner 2 ID': 6, 'Prisoner 1 Decision': 'Cooperate.', 'Prisoner 2 Decision': 'Cooperate.', 'Prisoner 1 Score': 599.0, 'Prisoner 2 Score': 532.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",4,4,8
"{'Round': 7, 'Prisoner 1 ID': 7, 'Prisoner 2 ID': 6, 'Prisoner 1 Decision': 'Cooperate.', 'Prisoner 2 Decision': 'I will choose: Cooperate.', 'Prisoner 1 Score': 631.0, 'Prisoner 2 Score': 564.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",4,4,8
"{'Round': 8, 'Prisoner 1 ID': 7, 'Prisoner 2 ID': 6, 'Prisoner 1 Decision': ""Based on the patterns in my opponent's behavior, I will choose... Betray."", 'Prisoner 2 Decision': 'I will choose to cooperate this round.', 'Prisoner 1 Score': 681.0, 'Prisoner 2 Score': 576.0, 'Prisoner 1 LLM Response': 'Betray', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",4,4,8
"{'Round': 9, 'Prisoner 1 ID': 7, 'Prisoner 2 ID': 6, 'Prisoner 1 Decision': 'Betray.', 'Prisoner 2 Decision': 'Betray.', 'Prisoner 1 Score': 706.0, 'Prisoner 2 Score': 601.0, 'Prisoner 1 LLM Response': 'Betray', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",4,4,8
"{'Round': 10, 'Prisoner 1 ID': 7, 'Prisoner 2 ID': 6, 'Prisoner 1 Decision': 'Cooperate.', 'Prisoner 2 Decision': 'I will choose: Cooperate.', 'Prisoner 1 Score': 738.0, 'Prisoner 2 Score': 633.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",4,4,8
"{'Round': 11, 'Prisoner 1 ID': 7, 'Prisoner 2 ID': 6, 'Prisoner 1 Decision': 'Cooperate.', 'Prisoner 2 Decision': 'Cooperate.', 'Prisoner 1 Score': 770.0, 'Prisoner 2 Score': 665.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",4,4,8
"{'Round': 1, 'Prisoner 1 ID': 3, 'Prisoner 2 ID': 2, 'Prisoner 1 Decision': ""I'll choose: Cooperate"", 'Prisoner 2 Decision': ""I'll choose... Betray."", 'Prisoner 1 Score': 12.0, 'Prisoner 2 Score': 50.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",5,1,1
"{'Round': 1, 'Prisoner 1 ID': 1, 'Prisoner 2 ID': 6, 'Prisoner 1 Decision': ""I'll choose... Cooperate."", 'Prisoner 2 Decision': ""I'll choose... Betray."", 'Prisoner 1 Score': 12.0, 'Prisoner 2 Score': 50.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",5,1,2
"{'Round': 1, 'Prisoner 1 ID': 9, 'Prisoner 2 ID': 4, 'Prisoner 1 Decision': 'Betray.', 'Prisoner 2 Decision': ""I'll choose... Cooperate."", 'Prisoner 1 Score': 50.0, 'Prisoner 2 Score': 12.0, 'Prisoner 1 LLM Response': 'Betray', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",5,1,3
"{'Round': 2, 'Prisoner 1 ID': 9, 'Prisoner 2 ID': 4, 'Prisoner 1 Decision': 'Betray.', 'Prisoner 2 Decision': 'Cooperate.', 'Prisoner 1 Score': 100.0, 'Prisoner 2 Score': 24.0, 'Prisoner 1 LLM Response': 'Betray', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",5,1,3
"{'Round': 1, 'Prisoner 1 ID': 13, 'Prisoner 2 ID': 12, 'Prisoner 1 Decision': ""I'll choose... **Cooperate**."", 'Prisoner 2 Decision': 'Betray.', 'Prisoner 1 Score': 12.0, 'Prisoner 2 Score': 50.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",5,1,4
"{'Round': 2, 'Prisoner 1 ID': 13, 'Prisoner 2 ID': 12, 'Prisoner 1 Decision': 'Cooperate', 'Prisoner 2 Decision': 'Cooperate.', 'Prisoner 1 Score': 44.0, 'Prisoner 2 Score': 82.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",5,1,4
"{'Round': 3, 'Prisoner 1 ID': 13, 'Prisoner 2 ID': 12, 'Prisoner 1 Decision': 'Cooperate.', 'Prisoner 2 Decision': 'Betray.', 'Prisoner 1 Score': 56.0, 'Prisoner 2 Score': 132.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",5,1,4
"{'Round': 4, 'Prisoner 1 ID': 13, 'Prisoner 2 ID': 12, 'Prisoner 1 Decision': 'Cooperate', 'Prisoner 2 Decision': 'Cooperate.', 'Prisoner 1 Score': 88.0, 'Prisoner 2 Score': 164.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",5,1,4
"{'Round': 5, 'Prisoner 1 ID': 13, 'Prisoner 2 ID': 12, 'Prisoner 1 Decision': 'Betray.', 'Prisoner 2 Decision': 'Betray.', 'Prisoner 1 Score': 113.0, 'Prisoner 2 Score': 189.0, 'Prisoner 1 LLM Response': 'Betray', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",5,1,4
"{'Round': 1, 'Prisoner 1 ID': 8, 'Prisoner 2 ID': 11, 'Prisoner 1 Decision': 'Betray.', 'Prisoner 2 Decision': 'Betray.', 'Prisoner 1 Score': 25.0, 'Prisoner 2 Score': 25.0, 'Prisoner 1 LLM Response': 'Betray', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",5,1,5
"{'Round': 2, 'Prisoner 1 ID': 8, 'Prisoner 2 ID': 11, 'Prisoner 1 Decision': 'Betray.', 'Prisoner 2 Decision': 'Cooperate.', 'Prisoner 1 Score': 75.0, 'Prisoner 2 Score': 37.0, 'Prisoner 1 LLM Response': 'Betray', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",5,1,5
"{'Round': 1, 'Prisoner 1 ID': 5, 'Prisoner 2 ID': 0, 'Prisoner 1 Decision': 'Betray.', 'Prisoner 2 Decision': 'Betray', 'Prisoner 1 Score': 25.0, 'Prisoner 2 Score': 25.0, 'Prisoner 1 LLM Response': 'Betray', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",5,1,6
"{'Round': 2, 'Prisoner 1 ID': 5, 'Prisoner 2 ID': 0, 'Prisoner 1 Decision': 'Cooperate.', 'Prisoner 2 Decision': ""I'll analyze the patterns in my opponent's behavior, but ultimately, I need to think about what will maximize my own points.\n\nGiven that there is a 75% chance of the game continuing after this round, it seems like cooperation might not lead to as many high-paying rounds (e.g., 50 points for betraying while they cooperate). However, I do have a history of cooperating in some rounds and see if there's any pattern or correlation with their behavior.\n\nLooking at the opponent's choices, I notice that when I cooperate, they tend to betray me. On the other hand, when I betray them, they also tend to betray me back. This seems like a common theme, but it might not hold true for all future rounds.\n\nConsidering these patterns and the potential outcomes, I'm inclined to choose... Betray"", 'Prisoner 1 Score': 57.0, 'Prisoner 2 Score': 57.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",5,1,6
"{'Round': 3, 'Prisoner 1 ID': 5, 'Prisoner 2 ID': 0, 'Prisoner 1 Decision': ""I'll analyze the patterns in my opponent's behavior.\n\nUpon reviewing the sequences, I notice that when we both cooperate (32 points), they tend to betray after our cooperation. When we both betray (25 points), there is no clear pattern, but it seems like a mix of both cooperate and betray.\n\nHowever, what I find particularly interesting is that when you betrayed me in Round 2, I cooperated in the next round (Round 3). This suggests that you might be signaling cooperation by initially betraying. \n\nIf so, considering our current situation where your total points are higher than mine, it would make sense to cooperate this round."", 'Prisoner 2 Decision': 'Betray', 'Prisoner 1 Score': 82.0, 'Prisoner 2 Score': 82.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",5,1,6
"{'Round': 4, 'Prisoner 1 ID': 5, 'Prisoner 2 ID': 0, 'Prisoner 1 Decision': 'Cooperate.', 'Prisoner 2 Decision': 'Cooperate', 'Prisoner 1 Score': 114.0, 'Prisoner 2 Score': 114.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",5,1,6
"{'Round': 5, 'Prisoner 1 ID': 5, 'Prisoner 2 ID': 0, 'Prisoner 1 Decision': 'Cooperate.', 'Prisoner 2 Decision': 'Betray.', 'Prisoner 1 Score': 126.0, 'Prisoner 2 Score': 164.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",5,1,6
"{'Round': 1, 'Prisoner 1 ID': 10, 'Prisoner 2 ID': 7, 'Prisoner 1 Decision': 'Betray.', 'Prisoner 2 Decision': 'Cooperate.', 'Prisoner 1 Score': 50.0, 'Prisoner 2 Score': 12.0, 'Prisoner 1 LLM Response': 'Betray', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",5,1,7
"{'Round': 2, 'Prisoner 1 ID': 10, 'Prisoner 2 ID': 7, 'Prisoner 1 Decision': 'Betray.', 'Prisoner 2 Decision': 'Cooperate.', 'Prisoner 1 Score': 100.0, 'Prisoner 2 Score': 24.0, 'Prisoner 1 LLM Response': 'Betray', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",5,1,7
"{'Round': 3, 'Prisoner 1 ID': 10, 'Prisoner 2 ID': 7, 'Prisoner 1 Decision': 'Cooperate.', 'Prisoner 2 Decision': 'I would choose to **Betray**.', 'Prisoner 1 Score': 112.0, 'Prisoner 2 Score': 74.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",5,1,7
"{'Round': 4, 'Prisoner 1 ID': 10, 'Prisoner 2 ID': 7, 'Prisoner 1 Decision': 'I\'ll analyze the opponent\'s behavior to make my decision.\n\nIn the previous rounds, I noticed that when they cooperate with me, they tend to do so consistently (i.e., 3 times out of 4). However, when they betray me, it seems like they alternate between two options: either betraying me twice in a row or cooperating once before betraying me. \n\nSince my opponent is likely to choose ""betray"" if I choose ""cooperate,"" and since they tend to cooperate with me most of the time, my best choice would be ""betray.""', 'Prisoner 2 Decision': 'Betray.', 'Prisoner 1 Score': 137.0, 'Prisoner 2 Score': 99.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",5,1,7
"{'Round': 5, 'Prisoner 1 ID': 10, 'Prisoner 2 ID': 7, 'Prisoner 1 Decision': 'Cooperate.', 'Prisoner 2 Decision': 'Betray.', 'Prisoner 1 Score': 149.0, 'Prisoner 2 Score': 149.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",5,1,7
"{'Round': 1, 'Prisoner 1 ID': 0, 'Prisoner 2 ID': 4, 'Prisoner 1 Decision': 'Betray.', 'Prisoner 2 Decision': 'I will choose: Betray.', 'Prisoner 1 Score': 189.0, 'Prisoner 2 Score': 49.0, 'Prisoner 1 LLM Response': 'Betray', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",5,2,1
"{'Round': 1, 'Prisoner 1 ID': 12, 'Prisoner 2 ID': 11, 'Prisoner 1 Decision': 'Cooperate.', 'Prisoner 2 Decision': 'I will choose Betray.', 'Prisoner 1 Score': 201.0, 'Prisoner 2 Score': 87.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",5,2,2
"{'Round': 1, 'Prisoner 1 ID': 9, 'Prisoner 2 ID': 6, 'Prisoner 1 Decision': 'Cooperate.', 'Prisoner 2 Decision': 'Cooperate.', 'Prisoner 1 Score': 132.0, 'Prisoner 2 Score': 82.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",5,2,3
"{'Round': 2, 'Prisoner 1 ID': 9, 'Prisoner 2 ID': 6, 'Prisoner 1 Decision': 'Betray.', 'Prisoner 2 Decision': 'Betray.', 'Prisoner 1 Score': 157.0, 'Prisoner 2 Score': 107.0, 'Prisoner 1 LLM Response': 'Betray', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",5,2,3
"{'Round': 3, 'Prisoner 1 ID': 9, 'Prisoner 2 ID': 6, 'Prisoner 1 Decision': 'Cooperate.', 'Prisoner 2 Decision': 'Cooperate.', 'Prisoner 1 Score': 189.0, 'Prisoner 2 Score': 139.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",5,2,3
"{'Round': 4, 'Prisoner 1 ID': 9, 'Prisoner 2 ID': 6, 'Prisoner 1 Decision': 'Betray', 'Prisoner 2 Decision': 'Betray.', 'Prisoner 1 Score': 214.0, 'Prisoner 2 Score': 164.0, 'Prisoner 1 LLM Response': 'Betray', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",5,2,3
"{'Round': 5, 'Prisoner 1 ID': 9, 'Prisoner 2 ID': 6, 'Prisoner 1 Decision': 'Cooperate.', 'Prisoner 2 Decision': 'Cooperate.', 'Prisoner 1 Score': 246.0, 'Prisoner 2 Score': 196.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",5,2,3
"{'Round': 6, 'Prisoner 1 ID': 9, 'Prisoner 2 ID': 6, 'Prisoner 1 Decision': 'Betray.', 'Prisoner 2 Decision': 'Cooperate.', 'Prisoner 1 Score': 296.0, 'Prisoner 2 Score': 208.0, 'Prisoner 1 LLM Response': 'Betray', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",5,2,3
"{'Round': 7, 'Prisoner 1 ID': 9, 'Prisoner 2 ID': 6, 'Prisoner 1 Decision': 'Cooperate.', 'Prisoner 2 Decision': 'Betray.', 'Prisoner 1 Score': 308.0, 'Prisoner 2 Score': 258.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",5,2,3
"{'Round': 8, 'Prisoner 1 ID': 9, 'Prisoner 2 ID': 6, 'Prisoner 1 Decision': 'Cooperate.', 'Prisoner 2 Decision': 'Betray.', 'Prisoner 1 Score': 320.0, 'Prisoner 2 Score': 308.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",5,2,3
"{'Round': 9, 'Prisoner 1 ID': 9, 'Prisoner 2 ID': 6, 'Prisoner 1 Decision': 'Cooperate.', 'Prisoner 2 Decision': 'I will choose Betray.', 'Prisoner 1 Score': 332.0, 'Prisoner 2 Score': 358.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",5,2,3
"{'Round': 1, 'Prisoner 1 ID': 3, 'Prisoner 2 ID': 1, 'Prisoner 1 Decision': 'Cooperate', 'Prisoner 2 Decision': 'Betray.', 'Prisoner 1 Score': 24.0, 'Prisoner 2 Score': 62.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",5,2,4
"{'Round': 2, 'Prisoner 1 ID': 3, 'Prisoner 2 ID': 1, 'Prisoner 1 Decision': 'Betray.', 'Prisoner 2 Decision': 'Cooperate.', 'Prisoner 1 Score': 74.0, 'Prisoner 2 Score': 74.0, 'Prisoner 1 LLM Response': 'Betray', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",5,2,4
"{'Round': 3, 'Prisoner 1 ID': 3, 'Prisoner 2 ID': 1, 'Prisoner 1 Decision': 'I will choose Betray.', 'Prisoner 2 Decision': 'Betray.', 'Prisoner 1 Score': 99.0, 'Prisoner 2 Score': 99.0, 'Prisoner 1 LLM Response': 'Betray', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",5,2,4
"{'Round': 1, 'Prisoner 1 ID': 7, 'Prisoner 2 ID': 13, 'Prisoner 1 Decision': 'Betray', 'Prisoner 2 Decision': 'Cooperate.', 'Prisoner 1 Score': 199.0, 'Prisoner 2 Score': 125.0, 'Prisoner 1 LLM Response': 'Betray', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",5,2,5
"{'Round': 2, 'Prisoner 1 ID': 7, 'Prisoner 2 ID': 13, 'Prisoner 1 Decision': 'Cooperate', 'Prisoner 2 Decision': 'I will choose Betray.', 'Prisoner 1 Score': 211.0, 'Prisoner 2 Score': 175.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",5,2,5
"{'Round': 3, 'Prisoner 1 ID': 7, 'Prisoner 2 ID': 13, 'Prisoner 1 Decision': 'Cooperate.', 'Prisoner 2 Decision': 'Betray.', 'Prisoner 1 Score': 223.0, 'Prisoner 2 Score': 225.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",5,2,5
"{'Round': 1, 'Prisoner 1 ID': 8, 'Prisoner 2 ID': 10, 'Prisoner 1 Decision': 'Betray.', 'Prisoner 2 Decision': 'Betray.', 'Prisoner 1 Score': 100.0, 'Prisoner 2 Score': 174.0, 'Prisoner 1 LLM Response': 'Betray', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",5,2,6
"{'Round': 2, 'Prisoner 1 ID': 8, 'Prisoner 2 ID': 10, 'Prisoner 1 Decision': 'Cooperate.', 'Prisoner 2 Decision': 'Cooperate.', 'Prisoner 1 Score': 132.0, 'Prisoner 2 Score': 206.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",5,2,6
"{'Round': 3, 'Prisoner 1 ID': 8, 'Prisoner 2 ID': 10, 'Prisoner 1 Decision': 'Cooperate.', 'Prisoner 2 Decision': ""I'll analyze the patterns of my opponent's behavior.\n\nFrom Supergame 7, I notice that they tend to cooperate after I betray. In fact, every time I betrayed and they cooperated, it resulted in them getting 37 points (which is a higher point value than if they had betrayed).\n\nOn the other hand, when I cooperate and they betray, I get 12 points, which is lower than what I would get if we both cooperated.\n\nGiven this information, my opponent's behavior suggests that cooperating after a betrayal might be a better strategy for me. Therefore, I will choose... **Cooperate**!"", 'Prisoner 1 Score': 164.0, 'Prisoner 2 Score': 238.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",5,2,6
"{'Round': 1, 'Prisoner 1 ID': 5, 'Prisoner 2 ID': 2, 'Prisoner 1 Decision': 'Cooperate.', 'Prisoner 2 Decision': 'Cooperate', 'Prisoner 1 Score': 158.0, 'Prisoner 2 Score': 82.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",5,2,7
"{'Round': 1, 'Prisoner 1 ID': 4, 'Prisoner 2 ID': 1, 'Prisoner 1 Decision': 'Cooperate', 'Prisoner 2 Decision': 'Cooperate.', 'Prisoner 1 Score': 81.0, 'Prisoner 2 Score': 131.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",5,3,1
"{'Round': 2, 'Prisoner 1 ID': 4, 'Prisoner 2 ID': 1, 'Prisoner 1 Decision': 'Cooperate.', 'Prisoner 2 Decision': 'Cooperate.', 'Prisoner 1 Score': 113.0, 'Prisoner 2 Score': 163.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",5,3,1
"{'Round': 3, 'Prisoner 1 ID': 4, 'Prisoner 2 ID': 1, 'Prisoner 1 Decision': 'Betray.', 'Prisoner 2 Decision': 'I will choose Betray.', 'Prisoner 1 Score': 138.0, 'Prisoner 2 Score': 188.0, 'Prisoner 1 LLM Response': 'Betray', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",5,3,1
"{'Round': 4, 'Prisoner 1 ID': 4, 'Prisoner 2 ID': 1, 'Prisoner 1 Decision': 'I will choose Betray.', 'Prisoner 2 Decision': 'Betray.', 'Prisoner 1 Score': 163.0, 'Prisoner 2 Score': 213.0, 'Prisoner 1 LLM Response': 'Betray', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",5,3,1
"{'Round': 5, 'Prisoner 1 ID': 4, 'Prisoner 2 ID': 1, 'Prisoner 1 Decision': 'Cooperate.', 'Prisoner 2 Decision': 'Betray.', 'Prisoner 1 Score': 175.0, 'Prisoner 2 Score': 263.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",5,3,1
"{'Round': 6, 'Prisoner 1 ID': 4, 'Prisoner 2 ID': 1, 'Prisoner 1 Decision': 'Betray.', 'Prisoner 2 Decision': 'Betray.', 'Prisoner 1 Score': 200.0, 'Prisoner 2 Score': 288.0, 'Prisoner 1 LLM Response': 'Betray', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",5,3,1
"{'Round': 1, 'Prisoner 1 ID': 7, 'Prisoner 2 ID': 0, 'Prisoner 1 Decision': 'Cooperate.', 'Prisoner 2 Decision': 'Betray.', 'Prisoner 1 Score': 235.0, 'Prisoner 2 Score': 239.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",5,3,2
"{'Round': 2, 'Prisoner 1 ID': 7, 'Prisoner 2 ID': 0, 'Prisoner 1 Decision': 'Cooperate.', 'Prisoner 2 Decision': 'Cooperate.', 'Prisoner 1 Score': 267.0, 'Prisoner 2 Score': 271.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",5,3,2
"{'Round': 3, 'Prisoner 1 ID': 7, 'Prisoner 2 ID': 0, 'Prisoner 1 Decision': 'Cooperate.', 'Prisoner 2 Decision': 'Betray.', 'Prisoner 1 Score': 279.0, 'Prisoner 2 Score': 321.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",5,3,2
"{'Round': 1, 'Prisoner 1 ID': 5, 'Prisoner 2 ID': 13, 'Prisoner 1 Decision': 'I will choose: Cooperate', 'Prisoner 2 Decision': 'Cooperate.', 'Prisoner 1 Score': 190.0, 'Prisoner 2 Score': 257.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",5,3,3
"{'Round': 2, 'Prisoner 1 ID': 5, 'Prisoner 2 ID': 13, 'Prisoner 1 Decision': 'I will choose to Betray.', 'Prisoner 2 Decision': 'Betray.', 'Prisoner 1 Score': 215.0, 'Prisoner 2 Score': 282.0, 'Prisoner 1 LLM Response': 'Betray', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",5,3,3
